"No.","Time","Source","Destination","Protocol","Length","Info"
"24","2.494145","72.21.91.29","192.168.2.20","TCP","66","80  >  60165 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"25","2.494145","72.21.91.29","192.168.2.20","TCP","66","80  >  60166 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"26","2.506865","72.21.91.29","192.168.2.20","TCP","66","80  >  60164 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"27","2.525117","192.168.2.20","13.33.165.52","TCP","55","60178  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1 [TCP segment of a reassembled PDU]"
"28","2.534195","13.33.165.52","192.168.2.20","TCP","66","443  >  60178 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"29","2.564944","192.168.2.20","72.21.91.29","TCP","55","60167  >  80 [ACK] Seq=1 Ack=1 Win=516 Len=1"
"30","2.565088","192.168.2.20","23.33.44.79","TCP","55","60182  >  80 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"31","2.579299","72.21.91.29","192.168.2.20","TCP","66","80  >  60167 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"32","2.579540","23.33.44.79","192.168.2.20","TCP","66","80  >  60182 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"33","2.651899","192.168.2.20","72.21.91.29","TCP","55","60163  >  80 [ACK] Seq=1 Ack=1 Win=516 Len=1"
"34","2.666863","72.21.91.29","192.168.2.20","TCP","66","80  >  60163 [ACK] Seq=1 Ack=2 Win=133 Len=0 SLE=1 SRE=2"
"35","2.673890","192.168.2.20","23.33.44.79","TCP","55","60183  >  80 [ACK] Seq=1 Ack=1 Win=516 Len=1"
"36","2.686753","23.33.44.79","192.168.2.20","TCP","66","80  >  60183 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"37","3.284066","192.168.2.20","142.251.41.35","TCP","55","60185  >  80 [ACK] Seq=1 Ack=1 Win=507 Len=1"
"38","3.293769","142.251.41.35","192.168.2.20","TCP","66","80  >  60185 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"39","3.619333","192.168.2.20","142.251.41.35","TCP","55","60220  >  80 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"40","3.630370","142.251.41.35","192.168.2.20","TCP","66","80  >  60220 [ACK] Seq=1 Ack=2 Win=261 Len=0 SLE=1 SRE=2"
"41","3.896716","192.168.2.206","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"42","4.041861","192.168.2.20","23.33.44.73","TCP","55","60195  >  80 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"43","4.054402","23.33.44.73","192.168.2.20","TCP","66","80  >  60195 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"44","4.514744","192.168.2.10","239.255.255.250","IPv4","1506","Fragmented IP protocol (proto=UDP 17, off=0, ID=51e4) [Reassembled in #45]"
"45","4.514744","192.168.2.10","239.255.255.250","UDP","639","1071  >  8082 Len=2069"
"46","4.514744","192.168.2.13","239.255.255.250","UDP","506","1082  >  8082 Len=464"
"47","5.299884","192.168.2.20","160.36.131.221","TCP","66","60226  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"48","5.301882","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"49","5.338978","160.36.131.221","192.168.2.20","TCP","66","443  >  60226 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1452 SACK_PERM WS=128"
"50","5.339084","192.168.2.20","160.36.131.221","TCP","54","60226  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"51","5.343054","192.168.2.20","160.36.131.221","TLSv1.2","571","Client Hello"
"52","5.344108","160.36.131.221","192.168.2.20","TCP","66","443  >  60227 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1452 SACK_PERM WS=128"
"53","5.344195","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"54","5.346261","192.168.2.20","160.36.131.221","TLSv1.2","571","Client Hello"
"55","5.382483","160.36.131.221","192.168.2.20","TCP","60","443  >  60226 [ACK] Seq=1 Ack=518 Win=15744 Len=0"
"56","5.386837","160.36.131.221","192.168.2.20","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"57","5.386837","160.36.131.221","192.168.2.20","TLSv1.2","485","[TCP Previous segment not captured] , Ignored Unknown Record"
"58","5.386837","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60226 [ACK] Seq=1 Ack=518 Win=15744 Len=1452"
"59","5.386837","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60226 [ACK] Seq=2905 Ack=518 Win=15744 Len=1452"
"60","5.386837","160.36.131.221","192.168.2.20","TCP","60","443  >  60227 [ACK] Seq=1 Ack=518 Win=15744 Len=0"
"61","5.386872","192.168.2.20","160.36.131.221","TCP","66","[TCP Dup ACK 50#1] 60226  >  443 [ACK] Seq=518 Ack=1 Win=132096 Len=0 SLE=1453 SRE=2905"
"62","5.386937","192.168.2.20","160.36.131.221","TCP","74","[TCP Dup ACK 50#2] 60226  >  443 [ACK] Seq=518 Ack=1 Win=132096 Len=0 SLE=4357 SRE=4788 SLE=1453 SRE=2905"
"63","5.387001","192.168.2.20","160.36.131.221","TCP","66","60226  >  443 [ACK] Seq=518 Ack=2905 Win=132096 Len=0 SLE=4357 SRE=4788"
"64","5.387054","192.168.2.20","160.36.131.221","TCP","54","60226  >  443 [ACK] Seq=518 Ack=4788 Win=132096 Len=0"
"65","5.390492","192.168.2.20","160.36.131.221","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"66","5.392840","160.36.131.221","192.168.2.20","TLSv1.2","1506","Server Hello"
"67","5.392840","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=2905 Ack=518 Win=15744 Len=1452 [TCP segment of a reassembled PDU]"
"68","5.392840","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=1453 Ack=518 Win=15744 Len=1452 [TCP segment of a reassembled PDU]"
"69","5.392840","160.36.131.221","192.168.2.20","TLSv1.2","485","Certificate, Server Key Exchange, Server Hello Done"
"70","5.393052","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=518 Ack=1453 Win=132096 Len=0 SLE=2905 SRE=4357"
"71","5.393328","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=518 Ack=4357 Win=132096 Len=0"
"72","5.393477","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=518 Ack=4788 Win=131584 Len=0"
"73","5.398237","192.168.2.20","160.36.131.221","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"74","5.429015","160.36.131.221","192.168.2.20","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"75","5.438277","160.36.131.221","192.168.2.20","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"76","5.438436","192.168.2.20","160.36.131.221","TLSv1.2","582","Application Data"
"77","5.478854","160.36.131.221","192.168.2.20","TLSv1.2","4410","Application Data"
"78","5.478854","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=10647 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"79","5.478854","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=9195 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"80","5.478854","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=13551 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"81","5.478854","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=12099 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"82","5.478854","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=15003 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"83","5.478945","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=9195 Win=132096 Len=0 SLE=10647 SRE=12099"
"84","5.479030","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=12099 Win=132096 Len=0"
"85","5.479050","192.168.2.20","160.36.131.221","TCP","66","[TCP Dup ACK 84#1] 60227  >  443 [ACK] Seq=1172 Ack=12099 Win=132096 Len=0 SLE=13551 SRE=15003"
"86","5.479078","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=15003 Win=132096 Len=0"
"87","5.479103","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=16455 Win=132096 Len=0"
"88","5.479740","192.168.2.20","160.36.131.221","TCP","54","60226  >  443 [ACK] Seq=644 Ack=4839 Win=131840 Len=0"
"89","5.518435","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=16455 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"90","5.518543","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=17907 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"91","5.518589","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=19359 Win=132096 Len=0"
"92","5.518743","160.36.131.221","192.168.2.20","TLSv1.2","8766","Application Data"
"93","5.518786","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=28071 Win=132096 Len=0"
"94","5.519386","160.36.131.221","192.168.2.20","TCP","5862","443  >  60227 [ACK] Seq=28071 Ack=1172 Win=16768 Len=5808 [TCP segment of a reassembled PDU]"
"95","5.519437","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=33879 Win=132096 Len=0"
"96","5.558865","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=33879 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"97","5.558865","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=35331 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"98","5.558865","160.36.131.221","192.168.2.20","TLSv1.2","1506","Application Data"
"99","5.558865","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=39687 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"100","5.558865","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=42591 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"101","5.558979","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=38235 Win=132096 Len=0 SLE=39687 SRE=41139"
"102","5.559059","192.168.2.20","160.36.131.221","TCP","74","[TCP Dup ACK 101#1] 60227  >  443 [ACK] Seq=1172 Ack=38235 Win=132096 Len=0 SLE=42591 SRE=44043 SLE=39687 SRE=41139"
"103","5.562000","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=45495 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"104","5.562000","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=38235 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"105","5.562000","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=41139 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"106","5.562000","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [PSH, ACK] Seq=44043 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"107","5.562000","160.36.131.221","192.168.2.20","TCP","7314","443  >  60227 [ACK] Seq=46947 Ack=1172 Win=16768 Len=7260 [TCP segment of a reassembled PDU]"
"108","5.562066","192.168.2.20","160.36.131.221","TCP","82","[TCP Dup ACK 101#2] 60227  >  443 [ACK] Seq=1172 Ack=38235 Win=132096 Len=0 SLE=45495 SRE=46947 SLE=42591 SRE=44043 SLE=39687 SRE=41139"
"109","5.562202","192.168.2.20","160.36.131.221","TCP","74","60227  >  443 [ACK] Seq=1172 Ack=41139 Win=132096 Len=0 SLE=45495 SRE=46947 SLE=42591 SRE=44043"
"110","5.562257","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=44043 Win=132096 Len=0 SLE=45495 SRE=46947"
"111","5.562279","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=46947 Win=132096 Len=0"
"112","5.562321","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=54207 Win=132096 Len=0"
"113","5.598999","160.36.131.221","192.168.2.20","TLSv1.2","1506","Application Data"
"114","5.598999","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=57111 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"115","5.598999","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=55659 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"116","5.599063","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=55659 Win=132096 Len=0 SLE=57111 SRE=58563"
"117","5.599120","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=58563 Win=132096 Len=0"
"118","5.599223","160.36.131.221","192.168.2.20","TCP","4410","443  >  60227 [PSH, ACK] Seq=58563 Ack=1172 Win=16768 Len=4356 [TCP segment of a reassembled PDU]"
"119","5.599256","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=62919 Win=132096 Len=0"
"120","5.601542","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=62919 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"121","5.602151","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=65823 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"122","5.602151","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=64371 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"123","5.602151","160.36.131.221","192.168.2.20","TLSv1.2","7314","Application Data"
"124","5.602171","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=64371 Win=132096 Len=0 SLE=65823 SRE=67275"
"125","5.602202","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=67275 Win=132096 Len=0"
"126","5.602217","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=74535 Win=132096 Len=0"
"127","5.602485","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=75987 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"128","5.602485","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=74535 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"129","5.602485","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=78891 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"130","5.602485","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=77439 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"131","5.602502","192.168.2.20","160.36.131.221","TCP","66","[TCP Dup ACK 126#1] 60227  >  443 [ACK] Seq=1172 Ack=74535 Win=132096 Len=0 SLE=75987 SRE=77439"
"132","5.602543","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=77439 Win=132096 Len=0"
"133","5.602559","192.168.2.20","160.36.131.221","TCP","66","[TCP Dup ACK 132#1] 60227  >  443 [ACK] Seq=1172 Ack=77439 Win=132096 Len=0 SLE=78891 SRE=80343"
"134","5.602574","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=80343 Win=132096 Len=0"
"135","5.638838","160.36.131.221","192.168.2.20","TCP","5862","443  >  60227 [PSH, ACK] Seq=80343 Ack=1172 Win=16768 Len=5808 [TCP segment of a reassembled PDU]"
"136","5.638838","160.36.131.221","192.168.2.20","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"137","5.638838","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=86151 Ack=1172 Win=16768 Len=1452"
"138","5.638917","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=86151 Win=132096 Len=0 SLE=87603 SRE=89055"
"139","5.638990","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=89055 Win=132096 Len=0"
"140","5.639048","160.36.131.221","192.168.2.20","TCP","2958","443  >  60227 [ACK] Seq=89055 Ack=1172 Win=16768 Len=2904 [TCP segment of a reassembled PDU]"
"141","5.639048","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=93411 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"142","5.639048","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=91959 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"143","5.639106","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=91959 Win=132096 Len=0 SLE=93411 SRE=94863"
"144","5.639158","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=94863 Win=132096 Len=0"
"145","5.643228","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=94863 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"146","5.643228","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=97767 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"147","5.643228","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=96315 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"148","5.643228","160.36.131.221","192.168.2.20","TCP","4410","443  >  60227 [ACK] Seq=99219 Ack=1172 Win=16768 Len=4356 [TCP segment of a reassembled PDU]"
"149","5.643228","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=105027 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"150","5.643228","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=103575 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"151","5.643228","160.36.131.221","192.168.2.20","TCP","11670","443  >  60227 [PSH, ACK] Seq=106479 Ack=1172 Win=16768 Len=11616 [TCP segment of a reassembled PDU]"
"152","5.643513","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=96315 Win=132096 Len=0 SLE=97767 SRE=99219"
"153","5.643688","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=99219 Win=132096 Len=0"
"154","5.643732","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=103575 Win=132096 Len=0 SLE=105027 SRE=106479"
"155","5.643789","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=106479 Win=132096 Len=0"
"156","5.643834","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=118095 Win=132096 Len=0"
"157","5.678333","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=118095 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"158","5.678333","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=120999 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"159","5.678425","192.168.2.20","160.36.131.221","TCP","66","60227  >  443 [ACK] Seq=1172 Ack=119547 Win=132096 Len=0 SLE=120999 SRE=122451"
"160","5.678577","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=122451 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"161","5.678577","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=119547 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"162","5.678607","192.168.2.20","160.36.131.221","TCP","66","[TCP Dup ACK 159#1] 60227  >  443 [ACK] Seq=1172 Ack=119547 Win=132096 Len=0 SLE=120999 SRE=123903"
"163","5.678679","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=123903 Win=132096 Len=0"
"164","5.678731","160.36.131.221","192.168.2.20","TCP","2958","443  >  60227 [ACK] Seq=123903 Ack=1172 Win=16768 Len=2904 [TCP segment of a reassembled PDU]"
"165","5.678767","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=126807 Win=132096 Len=0"
"166","5.679813","160.36.131.221","192.168.2.20","TCP","1506","[TCP Previous segment not captured] 443  >  60227 [ACK] Seq=128259 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"167","5.679813","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=126807 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"168","5.679813","160.36.131.221","192.168.2.20","TCP","8766","443  >  60227 [ACK] Seq=129711 Ack=1172 Win=16768 Len=8712 [TCP segment of a reassembled PDU]"
"169","5.679860","192.168.2.20","160.36.131.221","TCP","66","[TCP Dup ACK 165#1] 60227  >  443 [ACK] Seq=1172 Ack=126807 Win=132096 Len=0 SLE=128259 SRE=129711"
"170","5.679950","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=129711 Win=132096 Len=0"
"171","5.679991","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=138423 Win=132096 Len=0"
"172","5.682948","160.36.131.221","192.168.2.20","TCP","2958","443  >  60227 [ACK] Seq=138423 Ack=1172 Win=16768 Len=2904 [TCP segment of a reassembled PDU]"
"173","5.683006","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=141327 Win=132096 Len=0"
"174","5.683075","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=141327 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"175","5.683099","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=142779 Win=132096 Len=0"
"176","5.683965","160.36.131.221","192.168.2.20","TCP","1506","443  >  60227 [ACK] Seq=142779 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"177","5.684126","160.36.131.221","192.168.2.20","TCP","2958","443  >  60227 [ACK] Seq=144231 Ack=1172 Win=16768 Len=2904 [TCP segment of a reassembled PDU]"
"178","5.684146","192.168.2.20","160.36.131.221","TCP","54","60227  >  443 [ACK] Seq=1172 Ack=147135 Win=132096 Len=0"
"179","5.684572","160.36.131.221","192.168.2.20","TLSv1.2","8766","Application Data, Ignored Unknown Record"
"180","5.684572","160.36.131.221","192.168.2.20","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"181","5.684572","160.36.131.221","192.168.2.20","TCP","1506","[TCP Out-Of-Order] 443  >  60227 [ACK] Seq=155847 Ack=1172 Win=16768 Len=1452"
